"siteID"	"xcoord"	"ycoord"	"wgt"	"Basin"	"Status"	"TNT"	"pH_Cat"	"Coliform_Cat"	"Oxygen"	"Turbidity"
"FLW03414-3864"	8733528.76519096	12733022.2988475	7.95454545454545	"SRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	9.07	1.2
"FLW03414-3880"	8764732.01046393	12764011.4517824	7.95454545454545	"SRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3896"	8704698.73564943	12791647.0426466	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3914"	8642097.40160818	12790098.4253017	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3928"	8758800.60140989	12742655.3927943	7.95454545454545	"SRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3960"	8731863.33055632	12799032.242892	7.95454545454545	"SRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0034"	8850434.75581773	12710320.3038493	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0066"	8885301.32282862	12714141.5622934	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0082"	8870311.00017762	12685753.0193167	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	10.35	6.5
"FLW03414-0090"	8894256.06475841	12716297.1381563	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0122"	8889807.59363103	12700944.268255	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0130"	8831676.29715613	12738541.3363233	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	1.01	3.5
"FLW03414-0146"	8871348.93313148	12687486.0225576	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	3.73	3.8
"FLW03414-0154"	8907751.31358877	12725852.988054	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	3.41	1.1
"FLW03414-0162"	8855083.45502569	12724402.153109	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0186"	8914271.79513114	12722037.8686019	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0194"	8869837.91541808	12719120.7577159	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0218"	8924798.12020307	12698978.1837219	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0250"	8900888.12347948	12692356.4302121	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	8.1	5.1
"FLW03414-0274"	8879716.95708544	12695963.2253412	4.80790960451977	"SWFWMD-4"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0282"	8904635.73216363	12722613.1930754	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0290"	8842850.64172653	12724689.460263	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0314"	8908528.34827442	12724457.04998	4.80790960451977	"SWFWMD-4"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0322"	8878187.21086143	12706112.9670895	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0346"	8889838.13457404	12718799.2490307	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0378"	8889572.08222731	12698513.5189746	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0386"	8875372.92510536	12710537.2267749	4.80790960451977	"SWFWMD-4"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0410"	8882101.53343116	12719321.6777016	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0439"	8911232.00856689	12732318.0403102	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0450"	8863823.10248078	12705774.4158648	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0530"	8840937.86640682	12701684.9125456	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0538"	8896164.75514231	12740270.4887642	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(0,6]"	"(50,500]"	1.05	4.6
"FLW03414-0546"	8855252.75030278	12713950.1205698	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0570"	8907849.32298558	12711872.1055154	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	1.45	1.3
"FLW03414-0578"	8883920.43096557	12713516.7984229	4.80790960451977	"SWFWMD-4"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-0602"	8886851.3931199	12718512.2814587	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0634"	8887888.94553924	12707481.5102788	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	4.02	400
"FLW03414-0694"	8858348.18087021	12708489.6203075	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0750"	8893917.92353425	12721325.5021317	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0758"	8870499.13384729	12725610.2803035	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0779"	8911317.18745566	12730808.8950083	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0782"	8894385.36714754	12711380.2827492	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0806"	8876003.23599102	12692357.8353107	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	2.29	30
"FLW03414-0814"	8890752.55189897	12734334.343678	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0822"	8852757.23511403	12712822.9517239	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0846"	8923471.58104216	12725908.7962796	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0854"	8884271.66364943	12716685.5996883	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0878"	8887856.87774812	12715619.0805691	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0910"	8885864.48998434	12697769.636921	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0934"	8862384.05681199	12696641.9099801	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0950"	8851216.30846888	12712151.6251252	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0982"	8886368.45537374	12710829.3724574	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0998"	8863021.83108285	12682217.9260153	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	2.18	0.15
"FLW03414-1006"	8891075.16934136	12716188.5333587	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1038"	8891263.29710196	12709532.0262949	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1046"	8827627.07988027	12731797.0306103	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1062"	8872870.7148914	12688181.0492467	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1070"	8897756.56449403	12719177.6004092	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1078"	8849419.66202005	12713554.6123748	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1099"	8912200.05137268	12732685.5423459	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1102"	8910666.0407853	12725794.4567297	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1110"	8878931.5680866	12701754.4252814	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1166"	8897775.59472266	12703698.9527506	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1190"	8854611.63166143	12702193.3577365	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1206"	8848501.939555	12727798.1543186	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(8,14]"	"(0,5]"	10.86	19
"FLW03414-1238"	8871527.23856481	12710359.2567193	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	0.83	9.2
"FLW03414-1262"	8885548.76262913	12717763.8933621	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1294"	8891267.9953692	12691808.2508339	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1302"	8834214.53887131	12723828.5190754	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1326"	8899129.05129147	12715762.141138	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1334"	8834491.2767148	12722469.070957	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1366"	8863713.24287484	12715000.3420329	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1390"	8889544.40465561	12713524.6063718	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1422"	8886775.80481013	12699442.9030554	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1446"	8846219.157154	12702474.9951998	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	3.43	8.1
"FLW03414-1462"	8854975.59674947	12711130.7198418	4.80790960451977	"SWFWMD-4"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-1494"	8883531.52704064	12714544.7535818	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1518"	8896390.88723144	12718373.5065092	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1550"	8894654.1698714	12703128.1082398	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1582"	8903743.34170286	12724147.1627459	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1590"	8858329.9036946	12720197.7036224	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1614"	8920088.22586237	12717833.963399	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1622"	8878701.17809837	12723242.3776348	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1678"	8903077.78918738	12691362.3611477	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(0,6]"	"(5,50]"	0.88	3.7
"FLW03414-1718"	8861662.57611379	12701028.9207303	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1750"	8875607.55921214	12706355.356361	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1774"	8880104.41557484	12722759.739955	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1806"	8896704.90873363	12692932.4635175	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	7.06	3.6
"FLW03414-1846"	8854594.87773448	12713409.329402	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1870"	8923871.77668103	12721889.9187127	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1878"	8859428.49463557	12715513.1955911	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1902"	8888387.27908624	12719547.2006378	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1934"	8885808.56897804	12699033.3739434	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1958"	8860385.38251252	12687117.0010222	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1974"	8852378.62137381	12711335.1625961	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2006"	8884887.83951246	12715962.3927196	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2022"	8860479.13977762	12682704.6201035	4.80790960451977	"SWFWMD-4"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2030"	8893672.1631944	12717262.4300027	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(0,6]"	"(5,50]"	4.4	100
"FLW03414-2062"	8893738.35871925	12705965.95828	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2086"	8869993.47130382	12690862.5642177	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2094"	8905997.78414954	12718625.3647716	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2102"	8859417.27317812	12723666.8328465	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2123"	8913310.76132384	12728477.1970516	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2126"	8913365.12411795	12723648.5275511	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2134"	8879858.91141002	12697417.34474	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2190"	8907550.6114146	12692432.4286328	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2214"	8862354.89501595	12698786.8457391	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2230"	8849845.269548	12713366.7197469	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2262"	8882923.0017307	12715642.1204336	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2286"	8891587.2584358	12713854.5460234	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2318"	8888842.98120745	12701601.9573794	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2326"	8823906.03396666	12733829.6266971	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2342"	8870621.4248959	12687577.1556557	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2350"	8897806.01141363	12716551.0458176	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2358"	8848226.37452391	12710540.5251479	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2382"	8911077.33049041	12721699.4740877	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2390"	8878336.50682547	12704067.2127824	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2446"	8884841.74293735	12694259.9795958	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	8.09	8.3
"FLW03414-2470"	8878480.75314107	12692155.0377682	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2486"	8851712.11844595	12714364.6518414	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2518"	8885996.32805107	12714894.8369347	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2542"	8888644.49043257	12717934.6530818	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2574"	8891456.67895488	12704507.1220076	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2606"	8897403.50966475	12729326.4395022	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2614"	8878145.03071462	12739481.9313344	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	5.46	2.2
"FLW03414-2635"	8909364.67792403	12729137.7027261	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2638"	8895338.3810194	12704713.2689435	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2646"	8857969.90324053	12709622.0750687	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2702"	8902474.55871336	12694945.140183	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2742"	8863552.05999202	12710388.2011105	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2774"	8877536.1361687	12708549.4734188	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2798"	8895639.37414495	12722594.6471175	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2806"	8868674.72287023	12723564.6223068	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	3	1.5
"FLW03414-2854"	8877910.6011186	12692763.4850824	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2862"	8886549.50536432	12736716.9801479	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2870"	8855440.83854819	12713494.4425385	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2902"	8862544.77832853	12719058.1551853	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2926"	8886076.98597164	12716921.9558671	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2958"	8884104.15854698	12696691.8308178	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-2982"	8861735.65497644	12683765.7524162	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	7.49	20
"FLW03414-2998"	8851534.27782415	12713287.6484275	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3030"	8878699.01671325	12711531.4258536	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3038"	8947701.72628742	12693015.631429	4.80790960451977	"SWFWMD-4"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3046"	8862257.04947935	12682572.8695807	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	6.81	0.65
"FLW03414-3054"	8893093.91600611	12714826.2308741	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3086"	8887584.42924026	12710781.8812702	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3110"	8868416.30313672	12685099.3840734	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(8,14]"	"(5,50]"	7.92	3.7
"FLW03414-3118"	8896087.28789552	12719362.1713464	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3126"	8845041.4006583	12709882.2152708	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3150"	8914919.09690349	12725275.1175398	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3158"	8880279.14363253	12699583.3429966	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3214"	8895363.79989026	12703294.9344884	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3238"	8854949.5851754	12707978.8171985	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3254"	8847797.47365682	12718610.8258826	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3286"	8879574.32716048	12717367.5043959	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3310"	8897391.36841044	12715225.7116551	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3342"	8888954.2163006	12702318.3366791	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3350"	8824610.5237311	12733515.0993187	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3366"	8865319.52531384	12693833.694039	4.80790960451977	"SWFWMD-4"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3374"	8897518.65792022	12717033.652604	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3382"	8848923.35050129	12710013.0207804	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3406"	8907689.95308932	12718274.2313325	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3414"	8865681.10715233	12717056.5743607	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3438"	8889029.56004543	12713016.1196977	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3470"	8886700.46139932	12695539.0789634	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3510"	8855397.74869088	12709858.5316779	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3542"	8885623.21456506	12714185.980455	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3566"	8896218.23280386	12717289.5544969	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3598"	8892737.97653849	12703413.5369067	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3630"	8902473.94434266	12729138.6170979	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3638"	8880114.5525426	12730380.166387	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3670"	8875834.95763215	12717432.3235651	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3726"	8904581.8108856	12690661.750887	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3766"	8867191.81948272	12703225.1410554	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3798"	8874609.82786413	12708965.1927525	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3822"	8885097.25909674	12721236.932496	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3862"	8831605.16679437	12728995.5976941	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(8,14]"	"(0,5]"	6.67	8.4
"FLW03414-3878"	8880656.48354313	12694963.1262968	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3886"	8892405.82321294	12732976.9836453	4.80790960451977	"SWFWMD-4"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	1.98	8.2
"FLW03414-3894"	8836527.5781895	12723055.5415261	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3918"	8923106.53246489	12725502.2151386	4.80790960451977	"SWFWMD-4"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-3926"	8861298.32485592	12715824.0567403	4.80790960451977	"SWFWMD-4"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3950"	8888601.34052304	12715641.3296653	4.80790960451977	"SWFWMD-4"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
